TALX,TALY,TALZ,BA,MNIX,MNIY,MNIZ
-52,-20,2,Left-SupTempGyrus (22),-56,-19,-2
-50,-20,2,Left-SupTempGyrus (22),-53,-19,-2
-48,-20,2,Left-SupTempGyrus (22),-51,-19,-2
-46,-20,2,Left-SupTempGyrus (22),-49,-19,-2
-44,-20,2,Left-SupTempGyrus (22),-47,-19,-2
-42,-20,2,Left-SupTempGyrus (22),-45,-19,-2
-68,-18,2,Outside defined BAs,-72,-17,-2
-66,-18,2,Outside defined BAs,-70,-17,-2
-64,-18,2,Left-MedTempGyrus (21),-68,-17,-2
-62,-18,2,Left-MedTempGyrus (21),-66,-17,-2
-60,-18,2,Left-MedTempGyrus (21),-64,-17,-2
-58,-18,2,Left-MedTempGyrus (21),-62,-17,-2
-56,-18,2,Left-SupTempGyrus (22),-60,-17,-2
-54,-18,2,Left-SupTempGyrus (22),-58,-17,-2
-52,-18,2,Left-SupTempGyrus (22),-56,-17,-2
-50,-18,2,Left-SupTempGyrus (22),-53,-17,-2
-48,-18,2,Left-SupTempGyrus (22),-51,-17,-2
-46,-18,2,Left-SupTempGyrus (22),-49,-17,-2
-44,-18,2,Left-SupTempGyrus (22),-47,-17,-1
-42,-18,2,Left-SupTempGyrus (22),-45,-17,-1
-68,-16,2,Outside defined BAs,-72,-15,-2
-66,-16,2,Outside defined BAs,-70,-15,-2
-64,-16,2,Left-MedTempGyrus (21),-68,-15,-1
-62,-16,2,Left-MedTempGyrus (21),-66,-15,-1
-60,-16,2,Left-MedTempGyrus (21),-64,-15,-1
-58,-16,2,Left-MedTempGyrus (21),-62,-15,-1
-56,-16,2,Left-SupTempGyrus (22),-60,-15,-1
-54,-16,2,Left-SupTempGyrus (22),-58,-15,-1
-52,-16,2,Left-SupTempGyrus (22),-55,-15,-1
-50,-16,2,Left-SupTempGyrus (22),-53,-15,-1
-48,-16,2,Left-SupTempGyrus (22),-51,-15,-1
-46,-16,2,Left-SupTempGyrus (22),-49,-15,-1
-44,-16,2,Left-SupTempGyrus (22),-47,-15,-1
-68,-14,2,Outside defined BAs,-72,-13,-1
-66,-14,2,Outside defined BAs,-70,-13,-1
-64,-14,2,Outside defined BAs,-68,-13,-1
-62,-14,2,Left-MedTempGyrus (21),-66,-13,-1
-60,-14,2,Left-SupTempGyrus (22),-64,-13,-1
-58,-14,2,Left-SupTempGyrus (22),-62,-13,-1
-56,-14,2,Left-SupTempGyrus (22),-60,-13,-1
-54,-14,2,Left-SupTempGyrus (22),-57,-13,-1
-52,-14,2,Left-SupTempGyrus (22),-55,-13,-1
-50,-14,2,Left-SupTempGyrus (22),-53,-13,-1
-48,-14,2,Left-SupTempGyrus (22),-51,-13,-1
-46,-14,2,Left-SupTempGyrus (22),-49,-13,-1
-68,-12,2,Outside defined BAs,-72,-11,-1
-66,-12,2,Outside defined BAs,-70,-11,-1
-64,-12,2,Outside defined BAs,-68,-10,-1
-62,-12,2,Left-SupTempGyrus (22),-66,-10,-1
-60,-12,2,Left-SupTempGyrus (22),-64,-10,-1
-58,-12,2,Left-SupTempGyrus (22),-61,-10,-1
-56,-12,2,Left-SupTempGyrus (22),-59,-10,-1
-54,-12,2,Left-SupTempGyrus (22),-57,-10,-1
-52,-12,2,Left-SupTempGyrus (22),-55,-10,-1
-50,-12,2,Left-SupTempGyrus (22),-53,-10,-1
-48,-12,2,Left-SupTempGyrus (22),-51,-10,-1
-66,-10,2,Outside defined BAs,-70,-8,-1
-64,-10,2,Outside defined BAs,-68,-8,-1
-62,-10,2,Left-SupTempGyrus (22),-66,-8,-1
-60,-10,2,Left-SupTempGyrus (22),-63,-8,-1
-58,-10,2,Left-SupTempGyrus (22),-61,-8,-1
-56,-10,2,Left-SupTempGyrus (22),-59,-8,-1
-54,-10,2,Left-SupTempGyrus (22),-57,-8,-1
-52,-10,2,Left-SupTempGyrus (22),-55,-8,-1
-50,-10,2,Left-SupTempGyrus (22),-53,-8,-1
-48,-10,2,Outside defined BAs,-51,-8,-1
-66,-8,2,Outside defined BAs,-70,-6,-1
-64,-8,2,Outside defined BAs,-67,-6,-1
-62,-8,2,Left-SupTempGyrus (22),-65,-6,-1
-60,-8,2,Left-SupTempGyrus (22),-63,-6,-1
-58,-8,2,Left-SupTempGyrus (22),-61,-6,-1
-56,-8,2,Left-SupTempGyrus (22),-59,-6,-1
-54,-8,2,Left-PrimAuditory (41),-57,-6,-1
-52,-8,2,Left-PrimAuditory (41),-55,-6,-1
-50,-8,2,Outside defined BAs,-53,-6,-1
-64,-6,2,Outside defined BAs,-67,-4,-1
-62,-6,2,Left-SupTempGyrus (22),-65,-4,-1
-60,-6,2,Left-SupTempGyrus (22),-63,-4,-1
-58,-6,2,Left-SupTempGyrus (22),-61,-4,-1
-56,-6,2,Left-SupTempGyrus (22),-59,-4,-1
-54,-6,2,Outside defined BAs,-57,-4,-1
-52,-6,2,Outside defined BAs,-55,-4,-1
-64,-4,2,Outside defined BAs,-67,-2,-1
-62,-4,2,Outside defined BAs,-65,-2,-1
-60,-4,2,Left-SupTempGyrus (22),-63,-2,-1
-58,-4,2,Left-SupTempGyrus (22),-61,-2,-1
-56,-4,2,Left-SupTempGyrus (22),-59,-2,-1
-64,-2,2,Outside defined BAs,-67,0,-1
-62,-2,2,Outside defined BAs,-65,0,-1
-60,-2,2,Left-SupTempGyrus (22),-63,0,-1
-58,-2,2,Left-PreMot+SuppMot (6),-61,0,-1
-62,0,2,Outside defined BAs,-65,3,-1
-60,0,2,Outside defined BAs,-63,3,-1
-54,-72,4,Outside defined BAs,-55,-73,-1
-52,-72,4,Outside defined BAs,-53,-74,-1
-54,-70,4,Left-VisualAssoc (19),-55,-71,-1
-52,-70,4,Left-VisualAssoc (19),-53,-71,-1
-50,-70,4,Left-VisualAssoc (19),-51,-71,-1
-56,-68,4,Left-VisualAssoc (19),-57,-69,-1
-54,-68,4,Left-VisualAssoc (19),-55,-69,-1
-52,-68,4,Left-VisualAssoc (19),-53,-69,-1
-50,-68,4,Left-VisualAssoc (19),-51,-69,-1
-58,-66,4,Outside defined BAs,-60,-66,-1
-56,-66,4,Left-Fusiform (37),-58,-66,-1
-54,-66,4,Left-VisualAssoc (19),-56,-66,-1
-52,-66,4,Left-VisualAssoc (19),-53,-66,-1
-50,-66,4,Left-VisualAssoc (19),-51,-67,-1
-48,-66,4,Left-VisualAssoc (19),-49,-67,-1
-58,-64,4,Left-Fusiform (37),-60,-64,-1
-56,-64,4,Left-Fusiform (37),-58,-64,-1
-54,-64,4,Left-Fusiform (37),-56,-64,-1
-52,-64,4,Left-VisualAssoc (19),-54,-64,-1
-50,-64,4,Left-VisualAssoc (19),-52,-64,-1
-48,-64,4,Left-VisualAssoc (19),-50,-64,-1
-46,-64,4,Left-VisualAssoc (19),-47,-65,-1
-60,-62,4,Left-Fusiform (37),-62,-62,-1
-58,-62,4,Left-Fusiform (37),-60,-62,-1
-56,-62,4,Left-Fusiform (37),-58,-62,-1
-54,-62,4,Left-Fusiform (37),-56,-62,-1
-52,-62,4,Left-Fusiform (37),-54,-62,-1
-50,-62,4,Left-Fusiform (37),-52,-62,-1
-48,-62,4,Left-Fusiform (37),-50,-62,-1
-46,-62,4,Left-Fusiform (37),-48,-62,-1
-44,-62,4,Left-VisualAssoc (19),-46,-63,-1
-62,-60,4,Outside defined BAs,-65,-60,-1
-60,-60,4,Left-Fusiform (37),-63,-60,-1
-58,-60,4,Left-Fusiform (37),-60,-60,-1
-56,-60,4,Left-Fusiform (37),-58,-60,-1
-54,-60,4,Left-Fusiform (37),-56,-60,-1
-52,-60,4,Left-Fusiform (37),-54,-60,-1
-50,-60,4,Left-Fusiform (37),-52,-60,-1
-48,-60,4,Left-Fusiform (37),-50,-60,-1
-46,-60,4,Left-Fusiform (37),-48,-60,-1
-44,-60,4,Left-Fusiform (37),-46,-60,-1
-42,-60,4,Left-Fusiform (37),-44,-61,-1
-62,-58,4,Outside defined BAs,-65,-58,-1
-60,-58,4,Left-Fusiform (37),-63,-58,-1
-58,-58,4,Left-Fusiform (37),-61,-58,-1
-56,-58,4,Left-Fusiform (37),-59,-58,-1
-54,-58,4,Left-Fusiform (37),-57,-58,-1
-52,-58,4,Left-Fusiform (37),-54,-58,-1
-50,-58,4,Left-Fusiform (37),-52,-58,-1
-48,-58,4,Left-Fusiform (37),-50,-58,-1
-46,-58,4,Left-Fusiform (37),-48,-58,-1
-62,-56,4,Left-Fusiform (37),-65,-56,-1
-60,-56,4,Left-Fusiform (37),-63,-56,-1
-58,-56,4,Left-Fusiform (37),-61,-56,-1
-56,-56,4,Left-Fusiform (37),-59,-56,-1
-54,-56,4,Left-Fusiform (37),-57,-56,-1
-52,-56,4,Left-Fusiform (37),-55,-56,-1
-50,-56,4,Left-Fusiform (37),-53,-56,-1
-48,-56,4,Left-Fusiform (37),-50,-56,-1
-46,-56,4,Left-Fusiform (37),-48,-56,-1
-62,-54,4,Left-Fusiform (37),-65,-54,-1
-60,-54,4,Left-Fusiform (37),-63,-54,-1
-58,-54,4,Left-Fusiform (37),-61,-54,-1
-56,-54,4,Left-Fusiform (37),-59,-54,-1
-54,-54,4,Left-Fusiform (37),-57,-54,-1
-52,-54,4,Left-Fusiform (37),-55,-54,-1
-50,-54,4,Left-Fusiform (37),-53,-54,-1
-48,-54,4,Left-Fusiform (37),-51,-54,-1
-46,-54,4,Left-Fusiform (37),-48,-54,-1
-64,-52,4,Outside defined BAs,-67,-52,-1
-62,-52,4,Left-Fusiform (37),-65,-52,-1
-60,-52,4,Left-Fusiform (37),-63,-52,-1
-58,-52,4,Left-Fusiform (37),-61,-52,-1
-56,-52,4,Left-Fusiform (37),-59,-52,-1
-54,-52,4,Left-Fusiform (37),-57,-52,-1
-52,-52,4,Left-Fusiform (37),-55,-52,-1
-50,-52,4,Left-Fusiform (37),-53,-52,-1
-48,-52,4,Left-Fusiform (37),-51,-52,-1
-46,-52,4,Left-Fusiform (37),-49,-52,-1
-44,-52,4,Outside defined BAs,-46,-52,-1
-64,-50,4,Outside defined BAs,-68,-50,-1
-62,-50,4,Left-Fusiform (37),-65,-50,-1
-60,-50,4,Left-Fusiform (37),-63,-50,-1
-58,-50,4,Left-Fusiform (37),-61,-50,-1
-56,-50,4,Left-Fusiform (37),-59,-50,-1
-54,-50,4,Left-Fusiform (37),-57,-50,-1
-52,-50,4,Left-Fusiform (37),-55,-50,-1
-50,-50,4,Left-Fusiform (37),-53,-50,-1
-48,-50,4,Left-Fusiform (37),-51,-50,-1
-46,-50,4,Left-Fusiform (37),-49,-50,-1
-44,-50,4,Outside defined BAs,-47,-50,-1
-64,-48,4,Outside defined BAs,-68,-48,-1
-62,-48,4,Left-Fusiform (37),-66,-48,-1
-60,-48,4,Left-Fusiform (37),-64,-48,-1
-58,-48,4,Left-MedTempGyrus (21),-61,-48,-1
-56,-48,4,Left-MedTempGyrus (21),-59,-48,-1
-54,-48,4,Left-MedTempGyrus (21),-57,-48,-1
-52,-48,4,Left-Fusiform (37),-55,-48,-1
-50,-48,4,Left-Fusiform (37),-53,-48,-1
-48,-48,4,Left-Fusiform (37),-51,-48,-1
-46,-48,4,Left-Fusiform (37),-49,-48,0
-66,-46,4,Outside defined BAs,-70,-46,-1
-64,-46,4,Left-MedTempGyrus (21),-68,-46,-1
-62,-46,4,Left-MedTempGyrus (21),-66,-46,-1
-60,-46,4,Left-MedTempGyrus (21),-64,-46,-1
-58,-46,4,Left-MedTempGyrus (21),-62,-46,-1
-56,-46,4,Left-MedTempGyrus (21),-60,-46,-1
-54,-46,4,Left-MedTempGyrus (21),-57,-46,-1
-52,-46,4,Left-MedTempGyrus (21),-55,-46,-1
-50,-46,4,Left-MedTempGyrus (21),-53,-46,-1
-48,-46,4,Left-MedTempGyrus (21),-51,-46,0
-46,-46,4,Left-MedTempGyrus (21),-50,-46,0
-66,-44,4,Left-MedTempGyrus (21),-70,-44,-1
-64,-44,4,Left-MedTempGyrus (21),-68,-44,-1
-62,-44,4,Left-MedTempGyrus (21),-67,-44,-1
-60,-44,4,Left-MedTempGyrus (21),-64,-44,0
-58,-44,4,Left-MedTempGyrus (21),-62,-44,0
-56,-44,4,Left-MedTempGyrus (21),-60,-44,0
-54,-44,4,Left-MedTempGyrus (21),-58,-44,0
-52,-44,4,Left-MedTempGyrus (21),-55,-44,0
-50,-44,4,Left-MedTempGyrus (21),-53,-44,0
-48,-44,4,Left-MedTempGyrus (21),-51,-44,0
-68,-42,4,Outside defined BAs,-72,-42,-1
-66,-42,4,Left-MedTempGyrus (21),-70,-42,0
-64,-42,4,Left-MedTempGyrus (21),-68,-42,0
-62,-42,4,Left-MedTempGyrus (21),-67,-42,0
-60,-42,4,Left-MedTempGyrus (21),-64,-42,0
-58,-42,4,Left-MedTempGyrus (21),-62,-42,0
-56,-42,4,Left-MedTempGyrus (21),-60,-42,0
-54,-42,4,Left-MedTempGyrus (21),-58,-42,0
-52,-42,4,Left-MedTempGyrus (21),-55,-42,0
-50,-42,4,Left-MedTempGyrus (21),-53,-42,0
-48,-42,4,Left-MedTempGyrus (21),-51,-42,0
-70,-40,4,Outside defined BAs,-75,-40,-1
-68,-40,4,Outside defined BAs,-72,-40,0
-66,-40,4,Left-MedTempGyrus (21),-70,-40,0
-64,-40,4,Left-MedTempGyrus (21),-68,-40,0
-62,-40,4,Left-MedTempGyrus (21),-66,-40,0
-60,-40,4,Left-MedTempGyrus (21),-64,-40,0
-58,-40,4,Left-MedTempGyrus (21),-62,-40,0
-56,-40,4,Left-MedTempGyrus (21),-60,-40,0
-54,-40,4,Left-MedTempGyrus (21),-58,-40,0
-52,-40,4,Left-MedTempGyrus (21),-56,-40,0
-50,-40,4,Left-MedTempGyrus (21),-53,-40,0
-48,-40,4,Left-MedTempGyrus (21),-51,-40,0
-70,-38,4,Outside defined BAs,-75,-38,0
-68,-38,4,Left-MedTempGyrus (21),-72,-38,0
-66,-38,4,Left-MedTempGyrus (21),-70,-38,0
-64,-38,4,Left-MedTempGyrus (21),-68,-38,0
-62,-38,4,Left-MedTempGyrus (21),-66,-38,0
-60,-38,4,Left-MedTempGyrus (21),-64,-38,0
-58,-38,4,Left-MedTempGyrus (21),-62,-38,0
-56,-38,4,Left-MedTempGyrus (21),-60,-38,0
-54,-38,4,Left-MedTempGyrus (21),-58,-38,0
-52,-38,4,Left-MedTempGyrus (21),-56,-38,0
-50,-38,4,Left-MedTempGyrus (21),-53,-38,0
-48,-38,4,Left-MedTempGyrus (21),-51,-38,0
-70,-36,4,Outside defined BAs,-75,-36,0
-68,-36,4,Outside defined BAs,-73,-36,0
-66,-36,4,Left-MedTempGyrus (21),-70,-36,0
-64,-36,4,Left-MedTempGyrus (21),-68,-36,0
-62,-36,4,Left-MedTempGyrus (21),-66,-36,0
-60,-36,4,Left-MedTempGyrus (21),-64,-36,0
-58,-36,4,Left-MedTempGyrus (21),-62,-36,0
-56,-36,4,Left-MedTempGyrus (21),-60,-36,0
-54,-36,4,Left-MedTempGyrus (21),-58,-36,0
-52,-36,4,Left-MedTempGyrus (21),-56,-36,0
-50,-36,4,Left-MedTempGyrus (21),-54,-36,0
-48,-36,4,Left-MedTempGyrus (21),-51,-36,0
-46,-36,4,Left-MedTempGyrus (21),-49,-36,0
-44,-36,4,Left-MedTempGyrus (21),-47,-36,0
-70,-34,4,Outside defined BAs,-75,-34,0
-68,-34,4,Outside defined BAs,-73,-34,0
-66,-34,4,Left-MedTempGyrus (21),-70,-34,0
-64,-34,4,Left-MedTempGyrus (21),-68,-34,0
-62,-34,4,Left-MedTempGyrus (21),-66,-34,0
-60,-34,4,Left-MedTempGyrus (21),-64,-35,0
-58,-34,4,Left-MedTempGyrus (21),-62,-35,0
-56,-34,4,Left-MedTempGyrus (21),-60,-35,0
-54,-34,4,Left-MedTempGyrus (21),-58,-34,0
-52,-34,4,Left-MedTempGyrus (21),-56,-34,0
-50,-34,4,Left-MedTempGyrus (21),-54,-34,0
-48,-34,4,Left-MedTempGyrus (21),-51,-34,0
-46,-34,4,Left-MedTempGyrus (21),-49,-34,0
-44,-34,4,Left-MedTempGyrus (21),-47,-34,0
-42,-34,4,Outside defined BAs,-45,-34,0
-70,-32,4,Outside defined BAs,-75,-32,0
-68,-32,4,Outside defined BAs,-73,-33,0
-66,-32,4,Left-MedTempGyrus (21),-70,-33,0
-64,-32,4,Left-MedTempGyrus (21),-68,-32,0
-62,-32,4,Left-MedTempGyrus (21),-66,-32,0
-60,-32,4,Left-MedTempGyrus (21),-64,-32,0
-58,-32,4,Left-MedTempGyrus (21),-62,-32,0
-56,-32,4,Left-MedTempGyrus (21),-60,-32,0
-54,-32,4,Left-MedTempGyrus (21),-58,-32,0
-52,-32,4,Left-MedTempGyrus (21),-56,-32,0
-50,-32,4,Left-MedTempGyrus (21),-54,-32,0
-48,-32,4,Left-MedTempGyrus (21),-51,-32,0
-46,-32,4,Left-MedTempGyrus (21),-49,-32,0
-44,-32,4,Left-MedTempGyrus (21),-47,-32,0
-42,-32,4,Outside defined BAs,-45,-32,0
-40,-32,4,Outside defined BAs,-43,-32,0
-70,-30,4,Outside defined BAs,-75,-30,0
-68,-30,4,Outside defined BAs,-73,-30,0
-66,-30,4,Left-MedTempGyrus (21),-70,-30,0
-64,-30,4,Left-MedTempGyrus (21),-68,-30,0
-62,-30,4,Left-MedTempGyrus (21),-66,-30,0
-60,-30,4,Left-MedTempGyrus (21),-64,-30,0
-58,-30,4,Left-MedTempGyrus (21),-62,-30,0
-56,-30,4,Left-MedTempGyrus (21),-60,-30,0
-54,-30,4,Left-MedTempGyrus (21),-58,-30,0
-52,-30,4,Left-SupTempGyrus (22),-56,-30,0
-50,-30,4,Left-SupTempGyrus (22),-54,-30,0
-48,-30,4,Left-SupTempGyrus (22),-51,-30,0
-46,-30,4,Left-SupTempGyrus (22),-49,-30,0
-44,-30,4,Left-SupTempGyrus (22),-47,-30,0
-42,-30,4,Outside defined BAs,-45,-30,0
-40,-30,4,Outside defined BAs,-43,-30,0
-38,-30,4,Outside defined BAs,-40,-30,1
-70,-28,4,Outside defined BAs,-75,-28,0
-68,-28,4,Outside defined BAs,-73,-28,0
-66,-28,4,Left-MedTempGyrus (21),-70,-28,0
-64,-28,4,Left-MedTempGyrus (21),-68,-28,0
-62,-28,4,Left-MedTempGyrus (21),-66,-28,0
-60,-28,4,Left-MedTempGyrus (21),-64,-28,0
-58,-28,4,Left-SupTempGyrus (22),-62,-28,0
-56,-28,4,Left-SupTempGyrus (22),-60,-28,0
-54,-28,4,Left-SupTempGyrus (22),-58,-28,0
-52,-28,4,Left-SupTempGyrus (22),-56,-28,0
-50,-28,4,Left-SupTempGyrus (22),-54,-28,0
-48,-28,4,Left-SupTempGyrus (22),-51,-28,0
-46,-28,4,Left-SupTempGyrus (22),-49,-28,0
-44,-28,4,Left-SupTempGyrus (22),-47,-28,0
-42,-28,4,Outside defined BAs,-45,-28,0
-40,-28,4,Outside defined BAs,-43,-28,1
-38,-28,4,Outside defined BAs,-40,-28,1
-70,-26,4,Outside defined BAs,-75,-26,0
-68,-26,4,Outside defined BAs,-73,-26,0
-66,-26,4,Left-MedTempGyrus (21),-70,-26,0
-64,-26,4,Left-MedTempGyrus (21),-68,-25,0
-62,-26,4,Left-MedTempGyrus (21),-66,-25,0
-60,-26,4,Left-SupTempGyrus (22),-64,-25,0
-58,-26,4,Left-SupTempGyrus (22),-62,-25,0
-56,-26,4,Left-SupTempGyrus (22),-60,-25,0
-54,-26,4,Left-SupTempGyrus (22),-58,-25,0
-52,-26,4,Left-SupTempGyrus (22),-56,-25,1
-50,-26,4,Left-SupTempGyrus (22),-53,-25,0
-48,-26,4,Left-SupTempGyrus (22),-51,-25,1
-46,-26,4,Left-SupTempGyrus (22),-49,-25,1
-44,-26,4,Left-PrimAuditory (41),-47,-25,1
-42,-26,4,Outside defined BAs,-45,-25,1
-40,-26,4,Outside defined BAs,-43,-25,1
-38,-26,4,Outside defined BAs,-40,-26,1
-70,-24,4,Outside defined BAs,-75,-23,0
-68,-24,4,Outside defined BAs,-72,-23,0
-66,-24,4,Left-MedTempGyrus (21),-70,-23,0
-64,-24,4,Left-MedTempGyrus (21),-68,-23,1
-62,-24,4,Left-MedTempGyrus (21),-66,-23,0
-60,-24,4,Left-SupTempGyrus (22),-64,-23,1
-58,-24,4,Left-SupTempGyrus (22),-62,-23,1
-56,-24,4,Left-SupTempGyrus (22),-60,-23,1
-54,-24,4,Left-SupTempGyrus (22),-58,-23,1
-52,-24,4,Left-SupTempGyrus (22),-56,-23,1
-50,-24,4,Left-SupTempGyrus (22),-53,-23,1
-48,-24,4,Left-SupTempGyrus (22),-51,-23,1
-46,-24,4,Left-PrimAuditory (41),-49,-23,1
-44,-24,4,Left-PrimAuditory (41),-47,-23,1
-42,-24,4,Left-PrimAuditory (41),-45,-23,1
-40,-24,4,Left-PrimAuditory (41),-43,-23,1
-68,-22,4,Outside defined BAs,-72,-21,1
-66,-22,4,Left-MedTempGyrus (21),-70,-21,1
-64,-22,4,Left-MedTempGyrus (21),-68,-21,1
-62,-22,4,Left-SupTempGyrus (22),-66,-21,1
-60,-22,4,Left-SupTempGyrus (22),-64,-21,1
-58,-22,4,Left-SupTempGyrus (22),-62,-21,1
-56,-22,4,Left-SupTempGyrus (22),-60,-21,1
-54,-22,4,Left-SupTempGyrus (22),-58,-21,1
-52,-22,4,Left-SupTempGyrus (22),-56,-21,1
-50,-22,4,Left-SupTempGyrus (22),-53,-21,1
-48,-22,4,Left-PrimAuditory (41),-51,-21,1
-46,-22,4,Left-PrimAuditory (41),-49,-21,1
-44,-22,4,Left-PrimAuditory (41),-47,-21,1
-42,-22,4,Left-PrimAuditory (41),-45,-21,1
-40,-22,4,Left-PrimAuditory (41),-42,-21,1
-68,-20,4,Outside defined BAs,-72,-19,1
-66,-20,4,Outside defined BAs,-70,-19,1
-64,-20,4,Left-MedTempGyrus (21),-68,-19,1
-62,-20,4,Left-SupTempGyrus (22),-66,-19,1
-60,-20,4,Left-SupTempGyrus (22),-64,-19,1
-58,-20,4,Left-SupTempGyrus (22),-62,-19,1
-56,-20,4,Left-SupTempGyrus (22),-60,-19,1
-54,-20,4,Left-SupTempGyrus (22),-58,-19,1
-52,-20,4,Left-SupTempGyrus (22),-55,-19,1
-50,-20,4,Left-SupTempGyrus (22),-53,-19,1
-48,-20,4,Left-PrimAuditory (41),-51,-19,1
-46,-20,4,Left-PrimAuditory (41),-49,-19,1
-44,-20,4,Left-PrimAuditory (41),-47,-19,1
-42,-20,4,Left-PrimAuditory (41),-45,-19,1
-68,-18,4,Outside defined BAs,-72,-17,1
-66,-18,4,Outside defined BAs,-70,-17,1
-64,-18,4,Left-MedTempGyrus (21),-68,-17,1
-62,-18,4,Left-MedTempGyrus (21),-66,-17,1
-60,-18,4,Left-SupTempGyrus (22),-64,-17,1
-58,-18,4,Left-SupTempGyrus (22),-62,-17,1
-56,-18,4,Left-SupTempGyrus (22),-60,-17,1
-54,-18,4,Left-SupTempGyrus (22),-58,-17,1
-52,-18,4,Left-SupTempGyrus (22),-55,-17,1
-50,-18,4,Left-PrimAuditory (41),-53,-17,1
-48,-18,4,Left-PrimAuditory (41),-51,-17,1
-46,-18,4,Left-PrimAuditory (41),-49,-17,1
-44,-18,4,Left-PrimAuditory (41),-47,-17,1
-66,-16,4,Outside defined BAs,-70,-15,1
-64,-16,4,Outside defined BAs,-68,-15,1
-62,-16,4,Outside defined BAs,-67,-15,1
-60,-16,4,Left-SupTempGyrus (22),-64,-15,1
-58,-16,4,Left-SupTempGyrus (22),-62,-15,1
-56,-16,4,Left-SupTempGyrus (22),-60,-15,1
-54,-16,4,Left-SupTempGyrus (22),-57,-15,1
-52,-16,4,Left-SupTempGyrus (22),-55,-15,1
-50,-16,4,Left-PrimAuditory (41),-53,-15,1
-48,-16,4,Left-PrimAuditory (41),-51,-15,1
-46,-16,4,Left-PrimAuditory (41),-49,-15,1
-66,-14,4,Outside defined BAs,-70,-13,1
-64,-14,4,Outside defined BAs,-69,-13,1
-62,-14,4,Outside defined BAs,-66,-13,1
-60,-14,4,Left-SupTempGyrus (22),-64,-13,1
-58,-14,4,Left-SupTempGyrus (22),-62,-13,1
-56,-14,4,Left-SupTempGyrus (22),-59,-13,1
-54,-14,4,Left-SupTempGyrus (22),-57,-13,1
-52,-14,4,Left-PrimAuditory (41),-55,-13,1
-50,-14,4,Left-PrimAuditory (41),-53,-13,1
-48,-14,4,Left-PrimAuditory (41),-51,-13,1
-66,-12,4,Outside defined BAs,-70,-11,1
-64,-12,4,Outside defined BAs,-68,-11,1
-62,-12,4,Left-SupTempGyrus (22),-66,-11,1
-60,-12,4,Left-SupTempGyrus (22),-64,-11,1
-58,-12,4,Left-SupTempGyrus (22),-61,-11,1
-56,-12,4,Left-SupTempGyrus (22),-59,-11,1
-54,-12,4,Left-PrimAuditory (41),-57,-11,1
-52,-12,4,Left-PrimAuditory (41),-55,-11,1
-50,-12,4,Left-PrimAuditory (41),-53,-11,1
-64,-10,4,Outside defined BAs,-68,-8,1
-62,-10,4,Left-SupTempGyrus (22),-65,-8,1
-60,-10,4,Left-SupTempGyrus (22),-63,-8,1
-58,-10,4,Left-SupTempGyrus (22),-61,-8,1
-56,-10,4,Left-PrimAuditory (41),-59,-8,1
-54,-10,4,Left-PrimAuditory (41),-57,-8,1
-52,-10,4,Left-PrimAuditory (41),-55,-8,1
-50,-10,4,Left-PrimAuditory (41),-53,-8,1
-48,-10,4,Outside defined BAs,-51,-8,1
-64,-8,4,Outside defined BAs,-67,-6,1
-62,-8,4,Left-SupTempGyrus (22),-65,-6,1
-60,-8,4,Left-SupTempGyrus (22),-63,-6,1
-58,-8,4,Left-PrimAuditory (41),-61,-6,1
-56,-8,4,Left-PrimAuditory (41),-59,-6,1
-54,-8,4,Left-PrimAuditory (41),-57,-6,1
-52,-8,4,Left-PrimAuditory (41),-55,-6,1
-50,-8,4,Left-PrimAuditory (41),-53,-6,1
-64,-6,4,Outside defined BAs,-67,-4,1
-62,-6,4,Outside defined BAs,-65,-4,1
-60,-6,4,Left-SupTempGyrus (22),-63,-4,1
-58,-6,4,Left-PrimAuditory (41),-61,-4,1
-56,-6,4,Left-PrimAuditory (41),-59,-4,1
-54,-6,4,Left-PreMot+SuppMot (6),-57,-4,1
-52,-6,4,Left-PreMot+SuppMot (6),-55,-4,1
-64,-4,4,Outside defined BAs,-67,-2,1
-62,-4,4,Outside defined BAs,-65,-2,1
-60,-4,4,Outside defined BAs,-63,-2,1
-58,-4,4,Left-PreMot+SuppMot (6),-61,-2,1
-56,-4,4,Left-PreMot+SuppMot (6),-59,-2,1
-54,-4,4,Left-PreMot+SuppMot (6),-57,-2,1
-54,-74,6,Outside defined BAs,-55,-75,1
-52,-74,6,Outside defined BAs,-53,-75,1
-54,-72,6,Outside defined BAs,-55,-73,1
-52,-72,6,Left-VisualAssoc (19),-53,-73,1
-50,-72,6,Left-VisualAssoc (19),-51,-73,1
-56,-70,6,Outside defined BAs,-57,-71,1
-54,-70,6,Left-VisualAssoc (19),-55,-71,1
-52,-70,6,Left-VisualAssoc (19),-53,-71,1
-50,-70,6,Left-VisualAssoc (19),-51,-71,1
-48,-70,6,Left-VisualAssoc (19),-49,-71,1
-46,-70,6,Left-VisualAssoc (19),-47,-71,2
-56,-68,6,Left-VisualAssoc (19),-57,-69,1
-54,-68,6,Left-VisualAssoc (19),-55,-69,1
-52,-68,6,Left-VisualAssoc (19),-53,-69,1
-50,-68,6,Left-VisualAssoc (19),-51,-69,1
-48,-68,6,Left-VisualAssoc (19),-49,-69,1
-46,-68,6,Left-VisualAssoc (19),-47,-69,2
-44,-68,6,Left-VisualAssoc (19),-45,-69,2
-58,-66,6,Outside defined BAs,-60,-67,1
